patch_id,keypoints
21,"132.00,146.00;131.00,112.00;132.00,129.00"
16,"105.00,151.00;93.00,170.00"
28,"152.00,153.00;171.00,174.00;155.00,171.00"
8,"55.00,95.00;68.00,90.00;67.00,100.00"
14,"96.00,98.00;83.00,90.00;82.00,100.00"
26,"157.00,98.00;171.00,90.00;171.00,101.00"
32,"198.00,96.00;186.00,90.00;186.00,101.00"
10,"73.00,171.00"
22,"126.00,176.00;117.00,155.00;130.00,159.00;141.00,156.00;113.00,168.00;126.00,171.00;139.00,169.00"
20,"131.00,95.00"
29,"154.00,194.00"
23,"138.00,201.00;124.00,202.00"
