patch_id,keypoints
15,"87.00,129.00;89.00,113.00;82.00,142.00;93.00,145.00;106.00,141.00"
9,"73.00,138.00"
21,"119.00,137.00"
2,"36.00,88.00"
14,"75.00,89.00;94.00,82.00;91.00,98.00"
20,"130.00,87.00;144.00,79.00;145.00,88.00"
26,"173.00,85.00;160.00,79.00;160.00,88.00"
10,"59.00,163.00;73.00,157.00"
28,"161.00,162.00"
16,"101.00,163.00;88.00,157.00;100.00,159.00"
8,"47.00,82.00;60.00,82.00;60.00,91.00;47.00,92.00"
22,"114.00,157.00;138.00,158.00"
23,"141.00,185.00;118.00,194.00"
17,"103.00,195.00"
