patch_id,keypoints
21,"142.00,134.00;114.00,145.00;140.00,118.00"
27,"159.00,145.00"
8,"54.00,87.00;69.00,81.00;68.00,91.00"
14,"98.00,90.00;84.00,81.00;84.00,92.00"
26,"162.00,91.00;175.00,82.00;176.00,92.00"
32,"202.00,88.00;190.00,82.00;191.00,92.00"
16,"81.00,172.00;103.00,165.00"
28,"175.00,173.00;149.00,148.00;162.00,166.00"
22,"135.00,173.00;126.00,148.00;138.00,150.00;124.00,163.00;135.00,165.00;146.00,163.00"
20,"136.00,87.00;138.00,103.00"
29,"161.00,189.00"
23,"146.00,196.00;134.00,197.00"
