patch_id,keypoints
22,"120.00,150.00;140.00,160.00;119.00,164.00;129.00,162.00;119.00,182.00;129.00,179.00;144.00,180.00"
16,"97.00,161.00;108.00,162.00;91.00,182.00;108.00,179.00"
8,"45.00,100.00;58.00,93.00;73.00,106.00;58.00,105.00"
14,"86.00,103.00;74.00,93.00"
20,"146.00,102.00;117.00,99.00"
32,"185.00,98.00"
10,"73.00,182.00"
28,"160.00,179.00"
23,"119.00,188.00;145.00,192.00;131.00,198.00;119.00,200.00"
21,"118.00,116.00;119.00,133.00"
26,"156.00,91.00;171.00,91.00;173.00,103.00;158.00,104.00"
