patch_id,keypoints
15,"81.00,123.00;109.00,140.00;74.00,142.00;84.00,144.00;97.00,142.00"
9,"64.00,140.00"
2,"17.00,92.00;31.00,84.00;29.00,98.00"
8,"60.00,94.00;47.00,84.00;46.00,98.00"
20,"125.00,94.00;138.00,83.00;139.00,98.00"
26,"170.00,92.00;156.00,84.00;157.00,98.00"
10,"52.00,180.00;63.00,168.00"
22,"128.00,179.00;112.00,168.00"
16,"86.00,172.00;76.00,160.00;86.00,163.00;96.00,160.00"
14,"87.00,86.00;85.00,99.00;83.00,110.00"
23,"112.00,188.00"
17,"96.00,192.00;85.00,192.00"
