patch_id,keypoints
21,"121.00,139.00;142.00,146.00;120.00,121.00"
15,"97.00,145.00"
8,"47.00,87.00;59.00,82.00;73.00,93.00;58.00,93.00"
14,"87.00,90.00;74.00,83.00"
26,"151.00,92.00;164.00,86.00;179.00,86.00;179.00,96.00;164.00,95.00"
32,"191.00,92.00"
16,"78.00,170.00;108.00,149.00;93.00,165.00;108.00,163.00"
28,"161.00,171.00"
22,"120.00,174.00;120.00,153.00;131.00,149.00;120.00,165.00;131.00,163.00;146.00,166.00;147.00,184.00"
20,"120.00,87.00;120.00,104.00"
23,"133.00,189.00;120.00,189.00"
