patch_id,keypoints
21,"114.00,134.00;116.00,118.00"
15,"92.00,146.00"
22,"134.00,148.00;111.00,175.00;113.00,151.00;124.00,149.00;112.00,169.00;121.00,166.00;136.00,170.00;137.00,181.00"
8,"43.00,90.00;57.00,86.00;71.00,86.00;70.00,95.00;55.00,95.00"
14,"85.00,93.00"
20,"144.00,94.00;117.00,88.00;116.00,103.00"
32,"185.00,93.00"
10,"66.00,173.00"
28,"153.00,174.00"
16,"102.00,149.00;84.00,169.00;100.00,166.00"
26,"158.00,87.00;172.00,87.00;173.00,97.00;158.00,96.00"
23,"121.00,185.00;111.00,185.00"
