patch_id,keypoints
21,"126.00,137.00;126.00,121.00"
16,"102.00,148.00;78.00,178.00;95.00,172.00"
22,"144.00,149.00;121.00,179.00;113.00,151.00;124.00,154.00;134.00,152.00;111.00,169.00;121.00,172.00;133.00,169.00;146.00,173.00"
8,"47.00,93.00;60.00,88.00;60.00,98.00"
14,"91.00,97.00;77.00,88.00;76.00,99.00"
26,"149.00,99.00;164.00,90.00;179.00,91.00;179.00,101.00;164.00,101.00"
32,"192.00,97.00"
28,"160.00,179.00"
20,"124.00,94.00;125.00,108.00"
23,"146.00,189.00;133.00,192.00;121.00,192.00"
