patch_id,keypoints
15,"109.00,137.00;87.00,144.00;108.00,120.00;98.00,147.00"
21,"127.00,143.00;118.00,147.00"
8,"38.00,93.00;49.00,85.00;62.00,84.00;63.00,94.00;50.00,95.00"
14,"75.00,91.00;107.00,84.00;107.00,102.00"
20,"133.00,90.00;145.00,82.00;146.00,92.00"
26,"169.00,89.00;158.00,82.00;159.00,92.00"
10,"59.00,165.00"
28,"153.00,164.00"
16,"107.00,167.00;108.00,151.00;77.00,161.00;95.00,161.00;107.00,162.00"
22,"120.00,160.00;136.00,161.00;138.00,183.00"
23,"121.00,190.00"
17,"108.00,191.00"
