patch_id,keypoints
21,"136.00,132.00;113.00,144.00;135.00,118.00;123.00,147.00;142.00,147.00"
27,"151.00,145.00"
8,"54.00,91.00;69.00,86.00;68.00,96.00"
14,"98.00,94.00;85.00,86.00;84.00,96.00"
26,"158.00,95.00;171.00,89.00;171.00,99.00"
32,"198.00,95.00;185.00,90.00;186.00,100.00"
16,"91.00,177.00;106.00,168.00"
28,"163.00,179.00;153.00,169.00"
22,"131.00,173.00;133.00,149.00;121.00,163.00;132.00,166.00;142.00,164.00"
20,"133.00,91.00;134.00,104.00"
29,"153.00,189.00"
23,"141.00,194.00;131.00,194.00"
