patch_id,keypoints
21,"145.00,125.00;118.00,141.00;131.00,143.00;143.00,145.00"
27,"162.00,142.00;153.00,144.00"
8,"62.00,86.00"
14,"104.00,87.00;76.00,77.00;92.00,77.00;91.00,91.00;76.00,91.00"
26,"161.00,88.00;176.00,77.00;176.00,90.00"
32,"202.00,84.00;190.00,77.00;192.00,90.00"
16,"99.00,176.00"
28,"181.00,176.00;154.00,166.00;167.00,171.00;168.00,180.00;156.00,181.00"
22,"144.00,175.00;118.00,169.00;134.00,166.00;144.00,168.00;145.00,182.00"
20,"139.00,81.00;141.00,96.00;143.00,110.00"
