patch_id,keypoints
15,"101.00,137.00;83.00,147.00;102.00,121.00"
22,"124.00,148.00;145.00,176.00;113.00,151.00;113.00,168.00;128.00,171.00;129.00,184.00"
2,"34.00,93.00"
14,"76.00,95.00;104.00,89.00;103.00,105.00"
20,"138.00,95.00"
26,"181.00,93.00;151.00,86.00;167.00,86.00;168.00,99.00;152.00,99.00"
10,"65.00,177.00"
16,"103.00,177.00;92.00,151.00;102.00,154.00;80.00,172.00;93.00,168.00;103.00,171.00"
8,"47.00,86.00;63.00,87.00;62.00,99.00;46.00,99.00"
23,"114.00,188.00"
17,"103.00,188.00"
