patch_id,keypoints
21,"119.00,136.00;119.00,120.00"
16,"99.00,151.00;85.00,183.00;109.00,153.00;98.00,177.00"
22,"139.00,152.00;121.00,183.00;119.00,155.00;129.00,153.00;111.00,173.00;121.00,175.00;130.00,173.00;142.00,176.00"
8,"44.00,92.00;59.00,87.00;73.00,97.00;58.00,97.00"
14,"88.00,94.00;74.00,86.00"
26,"150.00,96.00;164.00,88.00;179.00,89.00;180.00,99.00;164.00,99.00"
32,"193.00,95.00"
28,"156.00,183.00"
20,"119.00,89.00;119.00,105.00"
23,"143.00,189.00;131.00,193.00;121.00,194.00"
