patch_id,keypoints
15,"104.00,135.00;82.00,144.00;105.00,118.00"
21,"130.00,144.00"
8,"39.00,88.00;53.00,83.00;68.00,82.00;68.00,90.00;53.00,91.00"
14,"81.00,87.00;109.00,85.00;107.00,102.00"
20,"141.00,87.00"
26,"183.00,87.00;156.00,82.00;171.00,83.00;171.00,90.00;157.00,90.00"
10,"62.00,172.00"
28,"155.00,171.00"
16,"106.00,175.00;93.00,148.00;105.00,151.00;77.00,166.00;94.00,163.00;106.00,166.00"
22,"118.00,148.00;120.00,163.00;138.00,166.00"
23,"139.00,185.00;121.00,192.00"
17,"106.00,193.00"
