patch_id,keypoints
15,"96.00,134.00;79.00,143.00;98.00,118.00;89.00,146.00"
21,"121.00,144.00;111.00,146.00"
2,"32.00,92.00"
14,"74.00,93.00;101.00,87.00;99.00,103.00"
20,"138.00,93.00"
26,"181.00,93.00;152.00,85.00;168.00,86.00;168.00,96.00;152.00,96.00"
10,"60.00,167.00;73.00,161.00"
28,"154.00,167.00"
16,"101.00,169.00;99.00,149.00;90.00,159.00;101.00,162.00"
8,"46.00,85.00;62.00,85.00;60.00,96.00;45.00,96.00"
22,"114.00,160.00;135.00,163.00"
23,"135.00,187.00;114.00,195.00"
17,"99.00,196.00"
