patch_id,keypoints
15,"107.00,137.00;108.00,123.00"
16,"87.00,149.00;98.00,153.00;109.00,156.00;84.00,172.00;100.00,171.00"
22,"133.00,149.00;111.00,179.00;121.00,152.00;111.00,174.00;121.00,171.00;139.00,172.00"
8,"42.00,99.00;55.00,93.00;69.00,92.00;69.00,103.00;54.00,103.00"
14,"83.00,100.00;110.00,94.00;109.00,109.00"
20,"143.00,99.00"
26,"184.00,97.00;156.00,91.00;171.00,92.00;172.00,102.00;157.00,102.00"
10,"68.00,173.00"
28,"159.00,171.00"
23,"140.00,185.00;121.00,192.00;111.00,193.00"
