patch_id,keypoints
21,"123.00,144.00;147.00,143.00;121.00,125.00"
15,"95.00,144.00"
8,"47.00,86.00;60.00,80.00;60.00,89.00"
14,"89.00,87.00;74.00,80.00;74.00,89.00"
20,"147.00,87.00;121.00,85.00;121.00,105.00"
32,"188.00,85.00"
10,"68.00,158.00"
28,"169.00,156.00;152.00,157.00;154.00,179.00"
22,"121.00,167.00;121.00,156.00;136.00,150.00;121.00,162.00;136.00,159.00"
16,"108.00,150.00;88.00,157.00;107.00,160.00"
26,"160.00,79.00;174.00,79.00;175.00,89.00;161.00,88.00"
23,"137.00,190.00;123.00,192.00"
