patch_id,keypoints
15,"110.00,133.00;90.00,145.00;110.00,119.00"
21,"130.00,147.00"
8,"39.00,97.00;51.00,87.00;68.00,87.00;67.00,101.00;51.00,101.00"
14,"81.00,98.00"
20,"142.00,99.00;111.00,91.00;111.00,106.00"
32,"185.00,99.00"
10,"66.00,172.00"
28,"154.00,174.00"
16,"109.00,176.00;100.00,148.00;110.00,150.00;83.00,169.00;100.00,168.00;109.00,170.00"
22,"120.00,148.00;120.00,169.00;136.00,171.00"
26,"156.00,88.00;173.00,89.00;174.00,103.00;157.00,102.00"
23,"136.00,185.00;119.00,191.00"
17,"107.00,192.00"
