patch_id,keypoints
9,"73.00,146.00"
10,"58.00,153.00;48.00,179.00;68.00,157.00;57.00,174.00;69.00,172.00"
16,"102.00,154.00;81.00,182.00;78.00,161.00;90.00,157.00;80.00,175.00;93.00,172.00"
2,"19.00,95.00;30.00,89.00;29.00,101.00"
8,"59.00,98.00;45.00,89.00;44.00,101.00"
20,"117.00,98.00;130.00,89.00;146.00,88.00;132.00,101.00"
26,"160.00,94.00;148.00,101.00"
22,"129.00,180.00;111.00,174.00"
14,"78.00,95.00"
15,"77.00,112.00;75.00,129.00"
23,"113.00,192.00"
17,"96.00,198.00;82.00,199.00"
