patch_id,keypoints
15,"108.00,132.00;89.00,143.00;108.00,117.00;99.00,146.00"
21,"130.00,143.00;120.00,145.00"
8,"38.00,87.00;51.00,82.00;66.00,82.00;65.00,92.00;50.00,92.00"
14,"79.00,89.00;108.00,88.00;108.00,103.00"
20,"140.00,90.00"
26,"181.00,89.00;153.00,83.00;167.00,83.00;168.00,93.00;153.00,93.00"
16,"74.00,169.00;109.00,148.00;89.00,165.00;102.00,161.00"
28,"152.00,169.00"
22,"112.00,171.00;111.00,164.00;121.00,161.00;135.00,165.00;137.00,180.00;123.00,184.00"
23,"113.00,185.00"
