patch_id,keypoints
15,"102.00,125.00;82.00,137.00;93.00,140.00;104.00,143.00"
21,"127.00,137.00;116.00,140.00"
2,"34.00,85.00"
14,"76.00,85.00;104.00,80.00;103.00,95.00;103.00,110.00"
20,"135.00,84.00"
26,"179.00,83.00;150.00,76.00;166.00,76.00;167.00,88.00;151.00,88.00"
10,"67.00,170.00"
28,"149.00,167.00"
16,"105.00,169.00;81.00,163.00;93.00,160.00;104.00,163.00;105.00,178.00"
8,"47.00,78.00;63.00,77.00;63.00,89.00;47.00,90.00"
22,"117.00,159.00;133.00,162.00;133.00,174.00;118.00,177.00"
