patch_id,keypoints
9,"57.00,129.00;43.00,139.00;60.00,113.00;53.00,143.00;64.00,146.00"
15,"92.00,139.00;78.00,142.00"
2,"12.00,84.00;24.00,77.00;23.00,88.00"
8,"51.00,86.00;68.00,81.00;65.00,97.00;39.00,78.00;38.00,88.00"
14,"106.00,85.00"
26,"150.00,82.00"
4,"33.00,165.00"
22,"136.00,163.00"
10,"70.00,164.00;43.00,158.00;58.00,156.00;69.00,159.00"
20,"119.00,76.00;136.00,76.00;137.00,86.00;121.00,87.00"
16,"85.00,157.00;109.00,158.00"
23,"112.00,185.00"
17,"87.00,193.00"
11,"71.00,195.00"
