patch_id,keypoints
21,"145.00,128.00;121.00,144.00;143.00,114.00;131.00,146.00"
27,"157.00,144.00;149.00,146.00"
8,"65.00,89.00"
14,"105.00,92.00;79.00,82.00;94.00,83.00;92.00,95.00;78.00,94.00"
26,"162.00,93.00;175.00,84.00;175.00,96.00"
32,"199.00,90.00;189.00,84.00;189.00,96.00"
16,"94.00,172.00"
28,"169.00,171.00;158.00,167.00;157.00,182.00"
22,"138.00,173.00;140.00,148.00;113.00,168.00;130.00,164.00;139.00,166.00;147.00,164.00"
20,"140.00,87.00;142.00,101.00"
23,"146.00,188.00;138.00,189.00"
