patch_id,keypoints
21,"132.00,118.00;118.00,133.00;131.00,136.00;141.00,133.00;114.00,145.00;129.00,147.00;142.00,145.00"
15,"106.00,130.00"
27,"152.00,131.00"
8,"58.00,88.00;71.00,83.00;71.00,89.00"
14,"96.00,86.00;83.00,82.00;84.00,89.00"
26,"156.00,86.00;169.00,80.00;181.00,80.00;181.00,87.00;168.00,87.00"
32,"193.00,85.00"
16,"77.00,161.00;96.00,150.00"
28,"174.00,160.00;159.00,149.00;161.00,177.00"
22,"129.00,152.00;144.00,181.00;129.00,183.00"
20,"130.00,79.00;131.00,92.00;132.00,104.00"
