patch_id,keypoints
15,"98.00,123.00;79.00,138.00;99.00,111.00;88.00,140.00;98.00,142.00;110.00,140.00"
21,"121.00,138.00"
2,"31.00,88.00"
14,"75.00,91.00;101.00,86.00;100.00,99.00"
20,"134.00,92.00"
26,"180.00,90.00;150.00,84.00;166.00,84.00;166.00,96.00;150.00,96.00"
10,"58.00,164.00"
28,"152.00,162.00"
16,"102.00,168.00;78.00,163.00;92.00,161.00;102.00,163.00;102.00,174.00"
8,"45.00,82.00;60.00,82.00;60.00,94.00;44.00,94.00"
22,"113.00,161.00;130.00,162.00;130.00,170.00;113.00,173.00"
