patch_id,keypoints
21,"123.00,140.00;123.00,124.00"
16,"103.00,150.00;86.00,177.00;99.00,172.00"
22,"143.00,152.00;123.00,178.00;113.00,153.00;123.00,155.00;133.00,153.00;114.00,169.00;123.00,172.00;133.00,170.00;146.00,173.00"
8,"50.00,88.00;65.00,81.00;63.00,95.00"
14,"93.00,94.00;81.00,82.00;79.00,96.00"
26,"154.00,95.00;166.00,84.00;182.00,85.00;183.00,98.00;168.00,99.00"
32,"194.00,92.00"
28,"159.00,178.00"
20,"125.00,92.00;124.00,108.00"
23,"146.00,191.00;133.00,197.00;123.00,198.00"
