patch_id,keypoints
15,"104.00,124.00;86.00,140.00;95.00,142.00;104.00,143.00"
21,"121.00,139.00;113.00,141.00"
2,"35.00,87.00"
14,"74.00,87.00;103.00,81.00;103.00,95.00;103.00,110.00"
20,"137.00,87.00"
26,"175.00,87.00;150.00,79.00;164.00,80.00;164.00,89.00;150.00,89.00"
10,"66.00,172.00"
22,"147.00,169.00;117.00,156.00;133.00,161.00;133.00,180.00"
16,"106.00,168.00;80.00,162.00;96.00,157.00;105.00,160.00"
8,"47.00,79.00;62.00,79.00;62.00,89.00;47.00,90.00"
23,"118.00,185.00"
17,"106.00,186.00"
