patch_id,keypoints
27,"156.00,140.00;155.00,124.00"
22,"125.00,150.00;146.00,181.00;138.00,154.00;118.00,175.00;136.00,173.00;147.00,176.00"
28,"170.00,151.00;179.00,179.00;150.00,158.00;161.00,155.00;156.00,174.00;167.00,176.00"
8,"73.00,97.00"
20,"114.00,98.00"
26,"171.00,99.00;152.00,94.00;153.00,109.00;184.00,93.00;184.00,100.00"
32,"207.00,98.00;197.00,93.00;197.00,101.00"
16,"97.00,179.00"
14,"88.00,93.00;102.00,92.00;101.00,100.00;87.00,100.00"
29,"165.00,187.00;154.00,190.00"
23,"144.00,191.00"
