patch_id,keypoints
16,"103.00,149.00;84.00,156.00;105.00,184.00;94.00,158.00;104.00,160.00;84.00,180.00;96.00,177.00;104.00,179.00"
22,"124.00,155.00;140.00,179.00;114.00,157.00;113.00,176.00;126.00,178.00"
2,"29.00,98.00"
14,"74.00,101.00;102.00,95.00"
20,"133.00,99.00;146.00,87.00"
26,"177.00,94.00;164.00,86.00;166.00,101.00;148.00,101.00"
10,"70.00,181.00"
15,"102.00,114.00;103.00,131.00"
8,"42.00,90.00;60.00,89.00;59.00,104.00;41.00,105.00"
23,"127.00,187.00;114.00,191.00"
17,"105.00,192.00"
