patch_id,keypoints
15,"88.00,141.00;91.00,123.00"
10,"72.00,150.00;62.00,178.00"
22,"114.00,152.00;132.00,182.00;117.00,177.00"
2,"29.00,89.00"
14,"76.00,93.00;97.00,88.00;94.00,106.00"
20,"133.00,94.00"
26,"179.00,93.00;149.00,83.00;166.00,83.00;167.00,99.00;148.00,99.00"
16,"93.00,181.00;81.00,154.00;91.00,157.00;103.00,155.00;74.00,175.00;85.00,172.00;93.00,174.00;103.00,172.00"
8,"44.00,81.00;62.00,81.00;60.00,97.00;42.00,97.00"
23,"116.00,188.00"
17,"102.00,190.00;92.00,190.00"
