patch_id,keypoints
27,"164.00,139.00;174.00,146.00;160.00,121.00"
21,"134.00,147.00"
8,"73.00,85.00"
20,"114.00,88.00"
26,"169.00,90.00;153.00,89.00;156.00,105.00;181.00,81.00;182.00,92.00"
32,"205.00,87.00;195.00,80.00;196.00,92.00"
16,"105.00,172.00"
28,"181.00,170.00;154.00,177.00;158.00,153.00;167.00,151.00;154.00,171.00;163.00,168.00;172.00,169.00;172.00,180.00;163.00,184.00"
22,"146.00,150.00;126.00,171.00;143.00,169.00"
14,"87.00,79.00;102.00,79.00;100.00,91.00;86.00,90.00"
29,"154.00,185.00"
