patch_id,keypoints
15,"98.00,133.00;80.00,143.00;99.00,116.00;90.00,146.00"
21,"121.00,143.00;111.00,146.00"
2,"34.00,85.00"
14,"75.00,86.00;102.00,81.00;101.00,98.00"
20,"136.00,85.00"
26,"179.00,85.00;151.00,79.00;166.00,80.00;166.00,89.00;151.00,88.00"
10,"64.00,171.00"
22,"145.00,172.00;112.00,166.00;128.00,168.00;129.00,181.00"
16,"101.00,174.00;100.00,149.00;78.00,168.00;91.00,166.00;101.00,169.00"
8,"46.00,79.00;60.00,79.00;60.00,88.00;46.00,89.00"
23,"113.00,185.00"
17,"101.00,185.00"
