patch_id,keypoints
15,"100.00,142.00;102.00,124.00"
16,"80.00,148.00;105.00,177.00;91.00,152.00;102.00,156.00;79.00,170.00;93.00,168.00;105.00,171.00"
22,"127.00,148.00;114.00,151.00;118.00,168.00;134.00,169.00;134.00,182.00"
2,"36.00,90.00"
14,"78.00,93.00;105.00,90.00;103.00,107.00"
20,"139.00,92.00"
26,"181.00,90.00;152.00,84.00;167.00,84.00;168.00,95.00;153.00,95.00"
10,"64.00,172.00"
28,"150.00,170.00"
8,"50.00,84.00;66.00,84.00;64.00,96.00;49.00,96.00"
23,"119.00,188.00"
17,"105.00,189.00"
