patch_id,keypoints
15,"107.00,132.00;83.00,142.00;107.00,114.00;95.00,146.00"
21,"131.00,141.00;120.00,145.00"
8,"37.00,84.00;50.00,77.00;66.00,77.00;65.00,87.00;50.00,87.00"
14,"79.00,85.00;107.00,82.00;107.00,98.00"
20,"137.00,86.00"
26,"180.00,85.00;151.00,77.00;167.00,78.00;168.00,88.00;152.00,88.00"
10,"65.00,173.00"
28,"152.00,172.00"
16,"109.00,175.00;108.00,148.00;81.00,169.00;97.00,166.00;109.00,169.00"
22,"121.00,166.00;137.00,167.00;138.00,179.00"
23,"123.00,185.00"
17,"109.00,186.00"
