patch_id,keypoints
21,"126.00,121.00;144.00,134.00;113.00,136.00;124.00,139.00;134.00,137.00"
15,"102.00,135.00"
8,"57.00,90.00;69.00,84.00;69.00,92.00"
14,"94.00,89.00;82.00,83.00;82.00,92.00"
26,"149.00,89.00;184.00,89.00;161.00,82.00;174.00,83.00;174.00,91.00;161.00,91.00"
10,"69.00,164.00"
28,"168.00,163.00;151.00,158.00;151.00,176.00"
22,"121.00,165.00;121.00,159.00;134.00,157.00;134.00,181.00;120.00,183.00"
20,"124.00,83.00;125.00,96.00;125.00,107.00"
16,"89.00,159.00;108.00,157.00"
