patch_id,keypoints
21,"128.00,138.00;127.00,121.00"
16,"104.00,149.00;106.00,183.00"
27,"148.00,147.00"
8,"52.00,95.00;64.00,92.00;64.00,99.00"
14,"90.00,94.00;77.00,91.00;77.00,98.00"
26,"153.00,93.00;165.00,90.00;179.00,90.00;180.00,98.00;166.00,98.00"
32,"191.00,93.00"
17,"91.00,185.00"
28,"158.00,182.00"
23,"128.00,188.00;147.00,187.00;138.00,188.00;129.00,189.00"
20,"124.00,90.00;125.00,106.00"
22,"116.00,151.00;128.00,153.00;138.00,151.00;118.00,181.00;128.00,183.00;136.00,180.00;146.00,181.00"
