patch_id,keypoints
21,"126.00,134.00;145.00,144.00;125.00,117.00"
15,"105.00,145.00"
8,"50.00,88.00;63.00,82.00;63.00,92.00"
14,"92.00,89.00;78.00,81.00;78.00,92.00"
26,"149.00,88.00;163.00,81.00;177.00,81.00;178.00,92.00;163.00,91.00"
32,"190.00,87.00"
16,"82.00,172.00;99.00,167.00"
28,"165.00,169.00;150.00,165.00;151.00,177.00"
22,"126.00,174.00;114.00,148.00;126.00,151.00;135.00,148.00;114.00,164.00;126.00,166.00;137.00,163.00;139.00,180.00;127.00,181.00"
20,"123.00,83.00;124.00,100.00"
