patch_id,keypoints
21,"130.00,125.00;129.00,112.00;117.00,141.00;128.00,144.00;139.00,142.00"
15,"105.00,139.00"
27,"149.00,139.00"
8,"51.00,89.00;64.00,82.00;63.00,95.00"
14,"94.00,92.00;80.00,82.00;79.00,95.00"
26,"156.00,92.00;169.00,82.00;170.00,95.00"
32,"198.00,90.00;185.00,82.00;186.00,96.00"
16,"84.00,171.00;101.00,160.00"
28,"163.00,172.00;150.00,160.00;150.00,183.00"
22,"127.00,166.00;117.00,154.00;127.00,156.00;136.00,154.00"
20,"128.00,86.00;129.00,99.00"
23,"137.00,188.00;126.00,189.00"
