patch_id,keypoints
15,"98.00,128.00;82.00,140.00;100.00,113.00;91.00,143.00;100.00,145.00;110.00,143.00"
21,"121.00,141.00"
8,"39.00,90.00;51.00,83.00;66.00,83.00;65.00,93.00;51.00,94.00"
14,"78.00,90.00;103.00,83.00;101.00,98.00"
20,"136.00,90.00"
26,"177.00,91.00;150.00,84.00;164.00,84.00;165.00,95.00;150.00,94.00"
10,"67.00,175.00"
22,"141.00,177.00;112.00,163.00;127.00,167.00"
16,"101.00,175.00;77.00,166.00;91.00,162.00;101.00,165.00"
23,"127.00,187.00;112.00,191.00"
17,"99.00,191.00"
