patch_id,keypoints
21,"123.00,126.00;145.00,139.00;121.00,111.00;111.00,141.00;123.00,143.00;134.00,141.00"
15,"99.00,139.00"
8,"44.00,83.00;59.00,75.00;58.00,89.00"
14,"90.00,86.00;75.00,75.00;75.00,88.00"
26,"152.00,86.00;167.00,76.00;184.00,76.00;184.00,90.00;167.00,89.00"
32,"198.00,84.00"
16,"76.00,163.00;95.00,164.00"
28,"165.00,164.00;148.00,163.00;149.00,173.00"
22,"123.00,170.00;111.00,162.00;123.00,165.00;133.00,161.00;134.00,176.00;123.00,177.00"
20,"121.00,81.00;121.00,96.00"
