patch_id,keypoints
15,"86.00,127.00;81.00,141.00;91.00,143.00;102.00,141.00"
9,"72.00,137.00"
21,"114.00,137.00"
8,"37.00,78.00;63.00,84.00;48.00,84.00"
14,"76.00,81.00;92.00,76.00;90.00,93.00;88.00,110.00"
20,"125.00,79.00;140.00,82.00"
26,"165.00,76.00;154.00,81.00"
10,"57.00,161.00;69.00,158.00"
28,"152.00,161.00"
16,"95.00,163.00;82.00,157.00;94.00,159.00;109.00,156.00"
7,"49.00,72.00;64.00,72.00"
19,"138.00,71.00"
25,"153.00,70.00"
22,"129.00,158.00;132.00,178.00;112.00,184.00"
17,"97.00,185.00"
