patch_id,keypoints
15,"100.00,128.00;80.00,136.00;91.00,141.00;102.00,145.00"
21,"125.00,138.00;114.00,141.00"
1,"36.00,72.00"
14,"76.00,76.00;102.00,90.00;101.00,108.00"
20,"131.00,78.00;145.00,82.00"
26,"174.00,77.00;160.00,82.00"
10,"64.00,166.00"
28,"153.00,168.00"
16,"104.00,171.00;80.00,163.00;93.00,161.00;103.00,165.00"
13,"103.00,71.00"
7,"47.00,68.00;60.00,70.00"
8,"60.00,78.00;46.00,78.00"
19,"144.00,71.00"
25,"159.00,73.00"
22,"114.00,162.00;133.00,165.00;134.00,179.00;117.00,184.00"
17,"105.00,185.00"
