patch_id,keypoints
15,"105.00,136.00;104.00,121.00"
16,"85.00,148.00;109.00,176.00;96.00,151.00;106.00,152.00;87.00,172.00;100.00,170.00;109.00,171.00;110.00,182.00"
22,"129.00,148.00;118.00,150.00;119.00,169.00;134.00,170.00;136.00,177.00;121.00,181.00"
2,"32.00,94.00"
14,"78.00,96.00;104.00,92.00;104.00,107.00"
20,"138.00,95.00"
26,"184.00,93.00;152.00,85.00;170.00,85.00;171.00,99.00;153.00,99.00"
10,"70.00,174.00"
28,"153.00,171.00"
8,"47.00,85.00;64.00,85.00;64.00,100.00;46.00,100.00"
