patch_id,keypoints
21,"139.00,136.00;112.00,147.00;137.00,120.00"
27,"155.00,147.00"
8,"52.00,91.00;65.00,86.00;65.00,96.00"
14,"95.00,92.00;81.00,85.00;81.00,96.00"
26,"157.00,93.00;171.00,86.00;171.00,96.00"
32,"199.00,92.00;186.00,87.00;187.00,97.00"
16,"92.00,178.00;109.00,173.00"
28,"172.00,177.00;159.00,172.00"
22,"136.00,179.00;124.00,150.00;136.00,152.00;146.00,150.00;125.00,168.00;136.00,171.00;146.00,168.00"
20,"132.00,89.00;134.00,104.00"
29,"160.00,185.00;148.00,188.00"
23,"137.00,189.00"
