patch_id,keypoints
21,"133.00,147.00;132.00,128.00"
16,"104.00,149.00;78.00,166.00;97.00,164.00"
28,"154.00,149.00;170.00,164.00;156.00,164.00;157.00,181.00"
8,"53.00,88.00;66.00,83.00;66.00,93.00"
14,"96.00,91.00;81.00,83.00;81.00,92.00"
26,"153.00,91.00;167.00,82.00;182.00,82.00;183.00,92.00;168.00,92.00"
32,"195.00,88.00"
22,"129.00,172.00;117.00,154.00;131.00,159.00;144.00,154.00;114.00,165.00;129.00,168.00;142.00,165.00"
20,"130.00,89.00;131.00,109.00"
23,"143.00,190.00;129.00,191.00"
