patch_id,keypoints
21,"137.00,130.00;112.00,143.00;137.00,114.00;124.00,145.00;135.00,147.00;145.00,145.00"
27,"155.00,142.00"
8,"56.00,81.00;69.00,88.00"
14,"101.00,86.00;86.00,89.00"
26,"160.00,87.00;175.00,89.00"
32,"202.00,81.00;191.00,89.00"
16,"89.00,170.00;108.00,168.00"
28,"167.00,171.00;154.00,169.00;153.00,178.00"
22,"133.00,175.00;124.00,166.00;133.00,170.00;142.00,167.00;141.00,183.00;132.00,184.00"
20,"136.00,82.00;136.00,98.00"
7,"71.00,73.00"
13,"88.00,73.00"
25,"173.00,73.00"
31,"190.00,73.00"
