patch_id,keypoints
15,"107.00,119.00;89.00,137.00;99.00,139.00;108.00,140.00"
21,"129.00,137.00;119.00,139.00"
8,"45.00,85.00;58.00,81.00;71.00,80.00;71.00,87.00;58.00,88.00"
14,"84.00,85.00;110.00,79.00;109.00,92.00;108.00,105.00"
20,"143.00,85.00"
26,"184.00,84.00;157.00,80.00;170.00,80.00;171.00,87.00;157.00,87.00"
10,"73.00,174.00"
28,"150.00,174.00"
16,"109.00,171.00;87.00,165.00;100.00,160.00;109.00,163.00;108.00,184.00"
22,"119.00,160.00;134.00,166.00;134.00,181.00;119.00,183.00"
