patch_id,keypoints
21,"132.00,139.00;131.00,123.00"
16,"107.00,149.00;77.00,173.00;98.00,171.00"
28,"150.00,148.00;165.00,173.00;151.00,171.00"
8,"52.00,89.00;66.00,85.00;65.00,96.00"
14,"94.00,94.00;81.00,85.00;80.00,97.00"
26,"155.00,94.00;167.00,85.00;182.00,85.00;183.00,96.00;168.00,97.00"
32,"194.00,90.00"
22,"127.00,177.00;118.00,151.00;129.00,153.00;140.00,151.00;116.00,169.00;127.00,171.00;138.00,169.00"
20,"128.00,91.00;129.00,107.00"
29,"151.00,185.00"
23,"137.00,191.00;126.00,192.00"
