patch_id,keypoints
21,"133.00,129.00;132.00,114.00;118.00,145.00;141.00,145.00"
15,"107.00,142.00"
27,"152.00,142.00"
8,"55.00,88.00;69.00,82.00;68.00,92.00"
14,"96.00,92.00;83.00,82.00;82.00,93.00"
26,"154.00,93.00;166.00,83.00;181.00,82.00;182.00,92.00;167.00,93.00"
32,"194.00,88.00"
16,"74.00,164.00;97.00,162.00"
28,"171.00,165.00;155.00,162.00;155.00,179.00"
22,"128.00,171.00;131.00,148.00;117.00,160.00;128.00,163.00;139.00,160.00"
20,"128.00,88.00;130.00,101.00"
23,"139.00,185.00;127.00,185.00"
