patch_id,keypoints
15,"89.00,136.00;91.00,119.00;106.00,147.00"
9,"69.00,144.00"
21,"119.00,143.00"
2,"27.00,86.00"
8,"71.00,89.00;40.00,79.00;57.00,79.00;56.00,90.00;40.00,90.00"
20,"127.00,89.00;142.00,80.00;143.00,90.00"
26,"172.00,87.00;158.00,80.00;159.00,91.00"
10,"53.00,170.00;66.00,164.00"
22,"142.00,169.00;127.00,163.00;126.00,181.00"
16,"94.00,173.00;80.00,148.00;92.00,151.00;81.00,163.00;94.00,166.00;109.00,162.00"
14,"94.00,84.00;93.00,102.00"
17,"109.00,189.00;93.00,191.00"
