patch_id,keypoints
21,"118.00,133.00;139.00,142.00;119.00,114.00;129.00,145.00"
15,"98.00,142.00;107.00,145.00"
8,"48.00,85.00;60.00,79.00;73.00,88.00;59.00,88.00"
14,"88.00,86.00;74.00,79.00"
20,"147.00,87.00;119.00,80.00;118.00,98.00"
32,"188.00,86.00"
10,"70.00,166.00"
28,"160.00,167.00"
22,"117.00,171.00;118.00,148.00;117.00,165.00;129.00,163.00;144.00,165.00;144.00,176.00;129.00,181.00;117.00,182.00"
26,"161.00,80.00;175.00,81.00;175.00,90.00;161.00,89.00"
16,"89.00,165.00;105.00,163.00"
