patch_id,keypoints
21,"117.00,130.00;139.00,141.00;118.00,114.00;118.00,146.00;128.00,144.00"
15,"99.00,140.00;108.00,143.00"
8,"53.00,83.00;66.00,79.00;64.00,88.00"
14,"92.00,87.00;79.00,79.00;78.00,89.00"
26,"149.00,87.00;160.00,79.00;174.00,79.00;175.00,88.00;161.00,89.00"
32,"187.00,84.00"
16,"79.00,166.00;93.00,163.00;107.00,162.00"
28,"157.00,168.00"
22,"117.00,170.00;117.00,164.00;127.00,162.00;141.00,165.00;141.00,179.00;127.00,184.00;117.00,184.00"
20,"120.00,84.00;119.00,99.00"
