patch_id,keypoints
21,"111.00,139.00;134.00,147.00;112.00,120.00"
15,"91.00,147.00"
8,"45.00,84.00;58.00,78.00;72.00,79.00;71.00,89.00;57.00,88.00"
14,"85.00,87.00"
20,"144.00,86.00;113.00,84.00;112.00,102.00"
26,"184.00,83.00;156.00,78.00;171.00,78.00;172.00,87.00;158.00,88.00"
10,"73.00,173.00"
28,"157.00,173.00"
22,"112.00,179.00;112.00,154.00;123.00,150.00;112.00,172.00;124.00,169.00;139.00,171.00"
16,"101.00,151.00;88.00,171.00;102.00,169.00"
23,"140.00,186.00;125.00,192.00;113.00,193.00"
