patch_id,keypoints
21,"133.00,130.00;131.00,114.00;118.00,144.00;131.00,147.00;141.00,145.00"
15,"106.00,142.00"
27,"151.00,141.00"
8,"56.00,85.00;69.00,81.00;69.00,86.00"
14,"95.00,86.00;82.00,80.00;82.00,86.00"
26,"151.00,87.00;164.00,81.00;176.00,81.00;176.00,87.00;164.00,87.00"
32,"189.00,86.00"
16,"74.00,165.00;94.00,157.00"
28,"172.00,165.00;155.00,159.00;154.00,181.00"
22,"127.00,164.00;114.00,155.00;128.00,157.00;139.00,155.00"
20,"128.00,83.00;130.00,99.00"
23,"139.00,186.00;126.00,187.00"
