patch_id,keypoints
15,"106.00,123.00;88.00,138.00;98.00,141.00;108.00,142.00"
21,"130.00,138.00;120.00,140.00"
8,"41.00,86.00;55.00,81.00;69.00,79.00;69.00,87.00;55.00,89.00"
14,"82.00,85.00;108.00,78.00;108.00,93.00;107.00,108.00"
20,"140.00,83.00"
26,"181.00,83.00;154.00,77.00;168.00,78.00;168.00,86.00;154.00,85.00"
16,"76.00,178.00;110.00,173.00;89.00,169.00;101.00,164.00;110.00,166.00"
28,"149.00,175.00"
22,"119.00,163.00;133.00,167.00"
23,"134.00,185.00;121.00,189.00;111.00,190.00"
