patch_id,keypoints
27,"149.00,121.00;164.00,131.00;154.00,135.00"
21,"114.00,130.00;128.00,134.00;142.00,138.00"
8,"53.00,79.00;68.00,81.00"
14,"96.00,80.00;82.00,82.00"
26,"159.00,82.00;173.00,83.00"
32,"198.00,80.00;187.00,82.00"
10,"69.00,154.00"
28,"184.00,153.00;152.00,149.00;169.00,150.00;168.00,170.00;151.00,176.00"
22,"138.00,156.00;124.00,149.00;138.00,151.00;136.00,177.00"
20,"136.00,75.00;140.00,90.00;145.00,106.00"
7,"68.00,73.00"
13,"82.00,72.00"
25,"172.00,73.00"
31,"186.00,73.00"
16,"98.00,150.00"
