patch_id,keypoints
21,"128.00,141.00;128.00,111.00;128.00,126.00"
15,"101.00,147.00"
28,"150.00,148.00;177.00,167.00;157.00,165.00"
8,"51.00,95.00;66.00,92.00;65.00,98.00"
14,"93.00,99.00;80.00,92.00;79.00,99.00"
26,"157.00,101.00;171.00,93.00;171.00,101.00"
32,"199.00,98.00;185.00,94.00;186.00,101.00"
10,"63.00,164.00"
22,"124.00,171.00;113.00,150.00;126.00,154.00;139.00,151.00;124.00,166.00;138.00,164.00"
20,"128.00,96.00"
16,"86.00,163.00;109.00,163.00"
29,"157.00,189.00"
23,"137.00,197.00;121.00,198.00"
