patch_id,keypoints
22,"123.00,153.00;144.00,157.00;121.00,183.00;121.00,165.00;133.00,161.00;111.00,175.00;121.00,178.00;133.00,175.00;147.00,176.00"
16,"99.00,156.00;79.00,175.00;110.00,160.00;95.00,176.00"
8,"52.00,93.00;65.00,87.00;64.00,99.00"
14,"93.00,98.00;81.00,89.00;79.00,100.00"
26,"150.00,99.00;163.00,90.00;177.00,90.00;178.00,101.00;163.00,101.00"
32,"190.00,96.00"
28,"160.00,176.00"
20,"124.00,100.00"
21,"124.00,118.00;124.00,136.00"
23,"147.00,189.00;133.00,195.00;121.00,196.00"
