patch_id,keypoints
21,"131.00,124.00;131.00,112.00;119.00,142.00;130.00,143.00;141.00,142.00"
15,"108.00,141.00"
27,"151.00,140.00"
8,"60.00,92.00"
14,"104.00,96.00;76.00,86.00;91.00,86.00;90.00,98.00;74.00,97.00"
26,"158.00,95.00;173.00,86.00;174.00,98.00"
32,"200.00,92.00;188.00,85.00;189.00,98.00"
16,"80.00,169.00;98.00,162.00"
28,"171.00,167.00;156.00,161.00"
22,"128.00,166.00;118.00,157.00;129.00,160.00;139.00,157.00"
20,"131.00,89.00;131.00,101.00"
29,"156.00,191.00"
23,"139.00,202.00;127.00,203.00"
