patch_id,keypoints
21,"118.00,119.00;142.00,134.00;119.00,138.00;130.00,136.00"
15,"96.00,133.00;107.00,135.00"
8,"56.00,93.00;67.00,88.00;68.00,93.00"
14,"91.00,90.00;79.00,86.00;79.00,92.00"
26,"151.00,90.00;163.00,87.00;175.00,88.00;175.00,94.00;162.00,93.00"
32,"187.00,93.00"
10,"70.00,164.00"
28,"168.00,165.00;150.00,156.00;151.00,180.00"
22,"118.00,159.00;118.00,155.00;131.00,153.00;132.00,184.00"
20,"120.00,81.00;119.00,94.00;119.00,106.00"
16,"87.00,156.00;105.00,153.00"
23,"118.00,185.00"
