patch_id,keypoints
21,"114.00,147.00;113.00,114.00;113.00,131.00"
16,"89.00,155.00;100.00,158.00;86.00,174.00;103.00,173.00"
22,"136.00,155.00;113.00,182.00;113.00,161.00;125.00,158.00;113.00,175.00;125.00,172.00;141.00,174.00"
8,"38.00,98.00;52.00,92.00;68.00,92.00;68.00,101.00;52.00,101.00"
14,"82.00,99.00"
20,"142.00,100.00;113.00,97.00"
32,"185.00,99.00"
10,"70.00,177.00"
28,"156.00,176.00"
26,"156.00,93.00;172.00,93.00;173.00,103.00;157.00,102.00"
23,"142.00,189.00;127.00,195.00;113.00,196.00"
