patch_id,keypoints
21,"116.00,113.00;138.00,131.00;116.00,136.00;127.00,134.00"
15,"93.00,132.00;105.00,135.00"
8,"42.00,82.00;55.00,75.00;69.00,83.00;55.00,84.00"
14,"83.00,80.00"
20,"144.00,79.00;114.00,86.00;114.00,99.00"
32,"185.00,81.00"
10,"73.00,172.00"
28,"157.00,171.00"
22,"116.00,166.00;116.00,158.00;126.00,155.00;141.00,161.00;141.00,176.00;127.00,179.00;116.00,179.00"
19,"113.00,72.00"
7,"69.00,73.00"
25,"158.00,72.00;173.00,73.00"
26,"172.00,83.00;158.00,81.00"
16,"89.00,162.00;105.00,156.00"
