patch_id,keypoints
21,"135.00,138.00;134.00,121.00"
22,"111.00,149.00;132.00,174.00;121.00,151.00;133.00,154.00;143.00,151.00;119.00,164.00;132.00,166.00;144.00,164.00;145.00,184.00"
28,"152.00,148.00;174.00,168.00;158.00,166.00;158.00,179.00"
8,"53.00,94.00;68.00,89.00;67.00,96.00"
14,"96.00,96.00;81.00,89.00;81.00,96.00"
26,"154.00,95.00;168.00,89.00;181.00,89.00;181.00,96.00;168.00,96.00"
32,"193.00,94.00"
16,"77.00,170.00;101.00,167.00"
20,"130.00,90.00;132.00,106.00"
23,"132.00,185.00"
