patch_id,keypoints
15,"94.00,127.00;75.00,141.00;94.00,114.00;85.00,144.00;94.00,145.00;105.00,144.00"
21,"114.00,141.00"
2,"28.00,95.00"
8,"69.00,97.00;40.00,86.00;56.00,86.00;55.00,101.00;39.00,101.00"
20,"127.00,97.00;140.00,86.00;141.00,101.00"
26,"170.00,96.00;157.00,87.00;158.00,102.00"
10,"63.00,177.00"
22,"132.00,177.00;117.00,168.00"
16,"94.00,172.00;74.00,168.00;85.00,163.00;94.00,165.00;104.00,163.00"
14,"95.00,92.00;94.00,104.00"
23,"118.00,186.00"
17,"104.00,190.00;94.00,190.00"
